,seqname,source,feature,start,end,score,strand,frame,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,sub-species,gene,gene_biotype,locus_tag,Parent,product,protein_id,transl_table,Note,description,mobile_element_type,gene_synonym
4958,CP006706.1,Genbank,gene,2626830,2627030,,-,,gene-RSAU_002469,,,RSAU_002469,Gene,,,,,,protein_coding,RSAU_002469,,,,,,,,
4959,CP006706.1,Genbank,CDS,2626830,2627030,,-,0,cds-AGU56221.1,NCBI_GP:AGU56221.1,,AGU56221.1,CDS,,,,,,,RSAU_002469,gene-RSAU_002469,hypothetical protein,AGU56221.1,11,,,,
4960,CP006706.1,Genbank,gene,2627228,2628460,,+,,gene-RSAU_002470,,,RSAU_002470,Gene,,,,,,protein_coding,RSAU_002470,,,,,,,,
4961,CP006706.1,Genbank,CDS,2627228,2628460,,+,0,cds-AGU56222.1,NCBI_GP:AGU56222.1,,AGU56222.1,CDS,,,,,,,RSAU_002470,gene-RSAU_002470,alkaline phosphatase III%2C precursor,AGU56222.1,11,,,,
4962,CP006706.1,Genbank,gene,2628935,2629390,,-,,gene-RSAU_002471,,,RSAU_002471,Gene,,,,,,protein_coding,RSAU_002471,,,,,,,,
4963,CP006706.1,Genbank,CDS,2628935,2629390,,-,0,cds-AGU56223.1,NCBI_GP:AGU56223.1,,AGU56223.1,CDS,,,,,,,RSAU_002471,gene-RSAU_002471,transcriptional regulator%2C MarR family,AGU56223.1,11,,,,
4964,CP006706.1,Genbank,gene,2629635,2630396,,-,,gene-RSAU_002472,,,estA,Gene,,,,,estA,protein_coding,RSAU_002472,,,,,,,,
4965,CP006706.1,Genbank,CDS,2629635,2630396,,-,0,cds-AGU56224.1,NCBI_GP:AGU56224.1,,AGU56224.1,CDS,,,,,estA,,RSAU_002472,gene-RSAU_002472,tributyrin esterase EstA,AGU56224.1,11,,,,
4966,CP006706.1,Genbank,gene,2630512,2633115,,-,,gene-RSAU_002473,,,clfB,Gene,,,,,clfB,protein_coding,RSAU_002473,,,,,,,,
4967,CP006706.1,Genbank,CDS,2630512,2633115,,-,0,cds-AGU56225.1,NCBI_GP:AGU56225.1,,AGU56225.1,CDS,,,,,clfB,,RSAU_002473,gene-RSAU_002473,clumping factor B (ClfB),AGU56225.1,11,,,,
4968,CP006706.1,Genbank,gene,2633465,2634169,,-,,gene-RSAU_002474,,,arcR,Gene,,,,,arcR,protein_coding,RSAU_002474,,,,,,,,
4969,CP006706.1,Genbank,CDS,2633465,2634169,,-,0,cds-AGU56226.1,NCBI_GP:AGU56226.1,,AGU56226.1,CDS,,,,,arcR,,RSAU_002474,gene-RSAU_002474,transcriptional regulator%2C Crp/Fnr family,AGU56226.1,11,,,,
4970,CP006706.1,Genbank,gene,2634268,2635236,,-,,gene-RSAU_002475,,,arcC,Gene,,,,,arcC,protein_coding,RSAU_002475,,,,,,,,
4971,CP006706.1,Genbank,CDS,2634268,2635236,,-,0,cds-AGU56227.1,NCBI_GP:AGU56227.1,,AGU56227.1,CDS,,,,,arcC,,RSAU_002475,gene-RSAU_002475,carbamate kinase ArcC2,AGU56227.1,11,,,,
4972,CP006706.1,Genbank,gene,2635226,2636656,,-,,gene-RSAU_002476,,,arcD,Gene,,,,,arcD,protein_coding,RSAU_002476,,,,,,,,
4973,CP006706.1,Genbank,CDS,2635226,2636656,,-,0,cds-AGU56228.1,NCBI_GP:AGU56228.1,,AGU56228.1,CDS,,,,,arcD,,RSAU_002476,gene-RSAU_002476,arginine/oirnithine antiporter ArcD,AGU56228.1,11,,,,
4974,CP006706.1,Genbank,gene,2636750,2637756,,-,,gene-RSAU_002477,,,arcB2,Gene,,,,,arcB2,other,RSAU_002477,,,,,frameshift,ornithine carbamoyltransferase%2C catabolic (OTCase),,
4975,CP006706.1,Genbank,gene,2637789,2639024,,-,,gene-RSAU_002478,,,adi,Gene,,,,,adi,protein_coding,RSAU_002478,,,,,,,,
4976,CP006706.1,Genbank,CDS,2637789,2639024,,-,0,cds-AGU56229.1,NCBI_GP:AGU56229.1,,AGU56229.1,CDS,,,,,adi,,RSAU_002478,gene-RSAU_002478,arginine deiminase,AGU56229.1,11,,,,
4977,CP006706.1,Genbank,gene,2639371,2639820,,-,,gene-RSAU_002479,,,argR,Gene,,,,,argR,protein_coding,RSAU_002479,,,,,,,,
4978,CP006706.1,Genbank,CDS,2639371,2639820,,-,0,cds-AGU56230.1,NCBI_GP:AGU56230.1,,AGU56230.1,CDS,,,,,argR,,RSAU_002479,gene-RSAU_002479,arginine repressor ArgR,AGU56230.1,11,,,,
4979,CP006706.1,Genbank,gene,2640187,2641716,,-,,gene-RSAU_002480,,,aur,Gene,,,,,aur,protein_coding,RSAU_002480,,,,,,,,
4980,CP006706.1,Genbank,CDS,2640187,2641716,,-,0,cds-AGU56231.1,NCBI_GP:AGU56231.1,,AGU56231.1,CDS,,,,,aur,,RSAU_002480,gene-RSAU_002480,zinc metalloproteinase aureolysin Aur,AGU56231.1,11,,,,
4981,CP006706.1,Genbank,gene,2642130,2642657,,-,,gene-RSAU_002481,,,isaB,Gene,,,,,isaB,protein_coding,RSAU_002481,,,,,,,,
4982,CP006706.1,Genbank,CDS,2642130,2642657,,-,0,cds-AGU56232.1,NCBI_GP:AGU56232.1,,AGU56232.1,CDS,,,,,isaB,,RSAU_002481,gene-RSAU_002481,immunodominant antigen B IsaB,AGU56232.1,11,,,,
4983,CP006706.1,Genbank,gene,2642916,2643374,,+,,gene-RSAU_002482,,,RSAU_002482,Gene,,,,,,protein_coding,RSAU_002482,,,,,,,,
4984,CP006706.1,Genbank,CDS,2642916,2643374,,+,0,cds-AGU56233.1,NCBI_GP:AGU56233.1,,AGU56233.1,CDS,,,,,,,RSAU_002482,gene-RSAU_002482,hypothetical protein,AGU56233.1,11,,,,
4985,CP006706.1,Genbank,gene,2643614,2645488,,+,,gene-RSAU_002483,,,RSAU_002483,Gene,,,,,,protein_coding,RSAU_002483,,,,,,,,
4986,CP006706.1,Genbank,CDS,2643614,2645488,,+,0,cds-AGU56234.1,NCBI_GP:AGU56234.1,,AGU56234.1,CDS,,,,,,,RSAU_002483,gene-RSAU_002483,transcriptional antiterminator%2C BglG family,AGU56234.1,11,,,,
4987,CP006706.1,Genbank,gene,2645565,2647517,,+,,gene-RSAU_002484,,,RSAU_002484,Gene,,,,,,protein_coding,RSAU_002484,,,,,,,,
4988,CP006706.1,Genbank,CDS,2645565,2647517,,+,0,cds-AGU56235.1,NCBI_GP:AGU56235.1,,AGU56235.1,CDS,,,,,,,RSAU_002484,gene-RSAU_002484,fructose-specific PTS system%2C IIABC component,AGU56235.1,11,,,,
4989,CP006706.1,Genbank,gene,2647531,2648469,,+,,gene-RSAU_002485,,,manA2,Gene,,,,,manA2,protein_coding,RSAU_002485,,,,,,,,
4990,CP006706.1,Genbank,CDS,2647531,2648469,,+,0,cds-AGU56236.1,NCBI_GP:AGU56236.1,,AGU56236.1,CDS,,,,,manA2,,RSAU_002485,gene-RSAU_002485,mannose-6-phosphate isomerase,AGU56236.1,11,,,,
4991,CP006706.1,Genbank,gene,2648581,2651562,,-,,gene-RSAU_002486,,,RSAU_002486,Gene,,,,,,protein_coding,RSAU_002486,,,,,,,,
4992,CP006706.1,Genbank,CDS,2648581,2651562,,-,0,cds-AGU56237.1,NCBI_GP:AGU56237.1,,AGU56237.1,CDS,,,,,,,RSAU_002486,gene-RSAU_002486,phage infection protein%2C putative,AGU56237.1,11,,,,
4993,CP006706.1,Genbank,gene,2651773,2653632,,+,,gene-RSAU_002487,,,RSAU_002487,Gene,,,,,,protein_coding,RSAU_002487,,,,,,,,
4994,CP006706.1,Genbank,CDS,2651773,2653632,,+,0,cds-AGU56238.1,NCBI_GP:AGU56238.1,,AGU56238.1,CDS,,,,,,,RSAU_002487,gene-RSAU_002487,N-acetylmuramoyl-L-alanine amidase,AGU56238.1,11,,,,
4995,CP006706.1,Genbank,gene,2653899,2654459,,-,,gene-RSAU_002488,,,RSAU_002488,Gene,,,,,,protein_coding,RSAU_002488,,,,,,,,
4996,CP006706.1,Genbank,CDS,2653899,2654459,,-,0,cds-AGU56239.1,NCBI_GP:AGU56239.1,,AGU56239.1,CDS,,,,,,,RSAU_002488,gene-RSAU_002488,isochorismatase-like hydrolase,AGU56239.1,11,,,,
4997,CP006706.1,Genbank,gene,2654628,2656535,,-,,gene-RSAU_002489,,,sasF,Gene,,,,,sasF,protein_coding,RSAU_002489,,,,,,,,
4998,CP006706.1,Genbank,CDS,2654628,2656535,,-,0,cds-AGU56240.1,NCBI_GP:AGU56240.1,,AGU56240.1,CDS,,,,,sasF,,RSAU_002489,gene-RSAU_002489,putative surface anchored protein SasF,AGU56240.1,11,,,,
4999,CP006706.1,Genbank,gene,2656776,2658134,,-,,gene-RSAU_002490,,,gtfB,Gene,,,,,gtfB,protein_coding,RSAU_002490,,,,,,,,
5000,CP006706.1,Genbank,CDS,2656776,2658134,,-,0,cds-AGU56241.1,NCBI_GP:AGU56241.1,,AGU56241.1,CDS,,,,,gtfB,,RSAU_002490,gene-RSAU_002490,accessory Sec system glycosyltransferase GtfB-like protein,AGU56241.1,11,,,,
5001,CP006706.1,Genbank,gene,2658127,2659635,,-,,gene-RSAU_002491,,,RSAU_002491,Gene,,,,,,protein_coding,RSAU_002491,,,,,,,,
5002,CP006706.1,Genbank,CDS,2658127,2659635,,-,0,cds-AGU56242.1,NCBI_GP:AGU56242.1,,AGU56242.1,CDS,,,,,,,RSAU_002491,gene-RSAU_002491,glycosyl transferase%2C putative,AGU56242.1,11,,,,
5003,CP006706.1,Genbank,gene,2659653,2662043,,-,,gene-RSAU_002492,,,secA2,Gene,,,,,secA2,protein_coding,RSAU_002492,,,,,,,,
5004,CP006706.1,Genbank,CDS,2659653,2662043,,-,0,cds-AGU56243.1,NCBI_GP:AGU56243.1,,AGU56243.1,CDS,,,,,secA2,,RSAU_002492,gene-RSAU_002492,preprotein translocase%2C subunit SecA%2C putative,AGU56243.1,11,,,,
5005,CP006706.1,Genbank,gene,2662033,2662992,,-,,gene-RSAU_002493,,,asp3,Gene,,,,,asp3,protein_coding,RSAU_002493,,,,,,,,
5006,CP006706.1,Genbank,CDS,2662033,2662992,,-,0,cds-AGU56244.1,NCBI_GP:AGU56244.1,,AGU56244.1,CDS,,,,,asp3,,RSAU_002493,gene-RSAU_002493,accessory secretory protein Asp3,AGU56244.1,11,,,,
5007,CP006706.1,Genbank,gene,2662970,2664538,,-,,gene-RSAU_002494,,,asp2,Gene,,,,,asp2,protein_coding,RSAU_002494,,,,,,,,
5008,CP006706.1,Genbank,CDS,2662970,2664538,,-,0,cds-AGU56245.1,NCBI_GP:AGU56245.1,,AGU56245.1,CDS,,,,,asp2,,RSAU_002494,gene-RSAU_002494,accessory secretory protein Asp2,AGU56245.1,11,,,,
5009,CP006706.1,Genbank,gene,2664528,2666081,,-,,gene-RSAU_002495,,,asp1,Gene,,,,,asp1,protein_coding,RSAU_002495,,,,,,,,
5010,CP006706.1,Genbank,CDS,2664528,2666081,,-,0,cds-AGU56246.1,NCBI_GP:AGU56246.1,,AGU56246.1,CDS,,,,,asp1,,RSAU_002495,gene-RSAU_002495,accessory secretory protein Asp1%2C putative,AGU56246.1,11,,,,
5011,CP006706.1,Genbank,gene,2666092,2667303,,-,,gene-RSAU_002496,,,secY2,Gene,,,,,secY2,protein_coding,RSAU_002496,,,,,,,,
5012,CP006706.1,Genbank,CDS,2666092,2667303,,-,0,cds-AGU56247.1,NCBI_GP:AGU56247.1,,AGU56247.1,CDS,,,,,secY2,,RSAU_002496,gene-RSAU_002496,preprotein translocase subunit SecY%2C putative,AGU56247.1,11,,,,
5013,CP006706.1,Genbank,gene,2667432,2674208,,-,,gene-RSAU_002497,,,sraP,Gene,,,,,sraP,protein_coding,RSAU_002497,,,,,,,,
5014,CP006706.1,Genbank,CDS,2667432,2674208,,-,0,cds-AGU56248.1,NCBI_GP:AGU56248.1,,AGU56248.1,CDS,,,,,sraP,,RSAU_002497,gene-RSAU_002497,Serine-rich platelet adhesin%2C putative,AGU56248.1,11,,,,
5015,CP006706.1,Genbank,gene,2674755,2675447,,-,,gene-RSAU_002498,,,RSAU_002498,Gene,,,,,,protein_coding,RSAU_002498,,,,,,,,
5016,CP006706.1,Genbank,CDS,2674755,2675447,,-,0,cds-AGU56249.1,NCBI_GP:AGU56249.1,,AGU56249.1,CDS,,,,,,,RSAU_002498,gene-RSAU_002498,putative flavin reductase family protein,AGU56249.1,11,,,,
5017,CP006706.1,Genbank,gene,2675761,2676714,,+,,gene-RSAU_002499,,,RSAU_002499,Gene,,,,,,protein_coding,RSAU_002499,,,,,,,,
5018,CP006706.1,Genbank,CDS,2675761,2676714,,+,0,cds-AGU56250.1,NCBI_GP:AGU56250.1,,AGU56250.1,CDS,,,,,,,RSAU_002499,gene-RSAU_002499,lipoprotein%2C putative,AGU56250.1,11,,,,
5019,CP006706.1,Genbank,gene,2676786,2677730,,+,,gene-RSAU_002500,,,RSAU_002500,Gene,,,,,,protein_coding,RSAU_002500,,,,,,,,
5020,CP006706.1,Genbank,CDS,2676786,2677730,,+,0,cds-AGU56251.1,NCBI_GP:AGU56251.1,,AGU56251.1,CDS,,,,,,,RSAU_002500,gene-RSAU_002500,lipoprotein%2C putative,AGU56251.1,11,,,,
5021,CP006706.1,Genbank,gene,2677717,2678367,,+,,gene-RSAU_002501,,,RSAU_002501,Gene,,,,,,protein_coding,RSAU_002501,,,,,,,,
5022,CP006706.1,Genbank,CDS,2677717,2678367,,+,0,cds-AGU56252.1,NCBI_GP:AGU56252.1,,AGU56252.1,CDS,,,,,,,RSAU_002501,gene-RSAU_002501,hypothetical protein,AGU56252.1,11,,,,
5023,CP006706.1,Genbank,gene,2678331,2679809,,+,,gene-RSAU_002502,,,RSAU_002502,Gene,,,,,,protein_coding,RSAU_002502,,,,,,,,
5024,CP006706.1,Genbank,CDS,2678331,2679809,,+,0,cds-AGU56253.1,NCBI_GP:AGU56253.1,,AGU56253.1,CDS,,,,,,,RSAU_002502,gene-RSAU_002502,hypothetical protein,AGU56253.1,11,,,,
5025,CP006706.1,Genbank,gene,2679959,2680318,,+,,gene-RSAU_002503,,,RSAU_002503,Gene,,,,,,protein_coding,RSAU_002503,,,,,,,,
5026,CP006706.1,Genbank,CDS,2679959,2680318,,+,0,cds-AGU56254.1,NCBI_GP:AGU56254.1,,AGU56254.1,CDS,,,,,,,RSAU_002503,gene-RSAU_002503,hypothetical protein,AGU56254.1,11,,,,
5027,CP006706.1,Genbank,gene,2680403,2681014,,-,,gene-RSAU_002504,,,RSAU_002504,Gene,,,,,,protein_coding,RSAU_002504,,,,,,,,
5028,CP006706.1,Genbank,CDS,2680403,2681014,,-,0,cds-AGU56255.1,NCBI_GP:AGU56255.1,,AGU56255.1,CDS,,,,,,,RSAU_002504,gene-RSAU_002504,hypothetical protein%2C similar to nitrilotriacetate monooxygenase component B,AGU56255.1,11,,,,
5029,CP006706.1,Genbank,gene,2681093,2681398,,-,,gene-RSAU_002505,,,RSAU_002505,Gene,,,,,,protein_coding,RSAU_002505,,,,,,,,
5030,CP006706.1,Genbank,CDS,2681093,2681398,,-,0,cds-AGU56256.1,NCBI_GP:AGU56256.1,,AGU56256.1,CDS,,,,,,,RSAU_002505,gene-RSAU_002505,methionine sulfoxide reductase A,AGU56256.1,11,,,,
5031,CP006706.1,Genbank,gene,2681556,2682056,,-,,gene-RSAU_002506,,,RSAU_002506,Gene,,,,,,protein_coding,RSAU_002506,,,,,,,,
5032,CP006706.1,Genbank,CDS,2681556,2682056,,-,0,cds-AGU56257.1,NCBI_GP:AGU56257.1,,AGU56257.1,CDS,,,,,,,RSAU_002506,gene-RSAU_002506,acetyltransferase%2C GNAT family%2C putative,AGU56257.1,11,,,,
5033,CP006706.1,Genbank,gene,2682291,2683058,,-,,gene-RSAU_002507,,,capC2,Gene,,,,,capC2,protein_coding,RSAU_002507,,,,,,,,
5034,CP006706.1,Genbank,CDS,2682291,2683058,,-,0,cds-AGU56258.1,NCBI_GP:AGU56258.1,,AGU56258.1,CDS,,,,,capC2,,RSAU_002507,gene-RSAU_002507,capsular polysaccharide biosynthesis capC,AGU56258.1,11,,,,
5035,CP006706.1,Genbank,gene,2683055,2683747,,-,,gene-RSAU_002508,,,capB2,Gene,,,,,capB2,protein_coding,RSAU_002508,,,,,,,,
5036,CP006706.1,Genbank,CDS,2683055,2683747,,-,0,cds-AGU56259.1,NCBI_GP:AGU56259.1,,AGU56259.1,CDS,,,,,capB2,,RSAU_002508,gene-RSAU_002508,capsular polysaccharide biosynthesis protein CapB,AGU56259.1,11,,,,
5037,CP006706.1,Genbank,gene,2683764,2684426,,-,,gene-RSAU_002509,,,capA2,Gene,,,,,capA2,protein_coding,RSAU_002509,,,,,,,,
5038,CP006706.1,Genbank,CDS,2683764,2684426,,-,0,cds-AGU56260.1,NCBI_GP:AGU56260.1,,AGU56260.1,CDS,,,,,capA2,,RSAU_002509,gene-RSAU_002509,capsular polysaccharide biosynthesis protein CapA%2C putative,AGU56260.1,11,,,,
5039,CP006706.1,Genbank,gene,2685275,2685835,,-,,gene-RSAU_002510,,,icaR,Gene,,,,,icaR,protein_coding,RSAU_002510,,,,,,,,
5040,CP006706.1,Genbank,CDS,2685275,2685835,,-,0,cds-AGU56261.1,NCBI_GP:AGU56261.1,,AGU56261.1,CDS,,,,,icaR,,RSAU_002510,gene-RSAU_002510,ica operon transcriptional regulator IcaR,AGU56261.1,11,,,,
5041,CP006706.1,Genbank,gene,2685999,2687237,,+,,gene-RSAU_002511,,,icaA,Gene,,,,,icaA,protein_coding,RSAU_002511,,,,,,,,
5042,CP006706.1,Genbank,CDS,2685999,2687237,,+,0,cds-AGU56262.1,NCBI_GP:AGU56262.1,,AGU56262.1,CDS,,,,,icaA,,RSAU_002511,gene-RSAU_002511,N-glycosyltransferase IcaA,AGU56262.1,11,,,,
5043,CP006706.1,Genbank,gene,2687503,2688375,,+,,gene-RSAU_002512,,,icaB,Gene,,,,,icaB,protein_coding,RSAU_002512,,,,,,,,
5044,CP006706.1,Genbank,CDS,2687503,2688375,,+,0,cds-AGU56263.1,NCBI_GP:AGU56263.1,,AGU56263.1,CDS,,,,,icaB,,RSAU_002512,gene-RSAU_002512,intercellular adhesion protein B IcaB,AGU56263.1,11,,,,
5045,CP006706.1,Genbank,gene,2688362,2689414,,+,,gene-RSAU_002513,,,icaC,Gene,,,,,icaC,protein_coding,RSAU_002513,,,,,,,,
5046,CP006706.1,Genbank,CDS,2688362,2689414,,+,0,cds-AGU56264.1,NCBI_GP:AGU56264.1,,AGU56264.1,CDS,,,,,icaC,,RSAU_002513,gene-RSAU_002513,intercellular adhesion protein C IcaC,AGU56264.1,11,,,,
5047,CP006706.1,Genbank,gene,2689749,2691794,,-,,gene-RSAU_002514,,,lip,Gene,,,,,lip,protein_coding,RSAU_002514,,,,,,,,
5048,CP006706.1,Genbank,CDS,2689749,2691794,,-,0,cds-AGU56265.1,NCBI_GP:AGU56265.1,,AGU56265.1,CDS,,,,,lip,,RSAU_002514,gene-RSAU_002514,lipase precursor,AGU56265.1,11,,,,
5049,CP006706.1,Genbank,gene,2692513,2692776,,-,,gene-RSAU_002515,,,RSAU_002515,Gene,,,,,,protein_coding,RSAU_002515,,,,,,,,
5050,CP006706.1,Genbank,CDS,2692513,2692776,,-,0,cds-AGU56266.1,NCBI_GP:AGU56266.1,,AGU56266.1,CDS,,,,,,,RSAU_002515,gene-RSAU_002515,hypothetical protein,AGU56266.1,11,,,,
5051,CP006706.1,Genbank,gene,2692997,2693140,,-,,gene-RSAU_002516,,,RSAU_002516,Gene,,,,,,protein_coding,RSAU_002516,,,,,,,,
5052,CP006706.1,Genbank,CDS,2692997,2693140,,-,0,cds-AGU56267.1,NCBI_GP:AGU56267.1,,AGU56267.1,CDS,,,,,,,RSAU_002516,gene-RSAU_002516,hypothetical protein,AGU56267.1,11,,,,
5053,CP006706.1,Genbank,gene,2693299,2693931,,-,,gene-RSAU_002517,,,hisIE,Gene,,,,,hisIE,protein_coding,RSAU_002517,,,,,,,,
5054,CP006706.1,Genbank,CDS,2693299,2693931,,-,0,cds-AGU56268.1,NCBI_GP:AGU56268.1,,AGU56268.1,CDS,,,,,hisIE,,RSAU_002517,gene-RSAU_002517,histidine biosynthesis bifunctional protein HisIE,AGU56268.1,11,,,,
5055,CP006706.1,Genbank,gene,2693928,2694686,,-,,gene-RSAU_002518,,,hisF,Gene,,,,,hisF,protein_coding,RSAU_002518,,,,,,,,
5056,CP006706.1,Genbank,CDS,2693928,2694686,,-,0,cds-AGU56269.1,NCBI_GP:AGU56269.1,,AGU56269.1,CDS,,,,,hisF,,RSAU_002518,gene-RSAU_002518,imidazole glycerol phosphate synthase%2C cyclase subunit HisF,AGU56269.1,11,,,,
5057,CP006706.1,Genbank,gene,2694683,2695387,,-,,gene-RSAU_002519,,,hisA,Gene,,,,,hisA,protein_coding,RSAU_002519,,,,,,,,
5058,CP006706.1,Genbank,CDS,2694683,2695387,,-,0,cds-AGU56270.1,NCBI_GP:AGU56270.1,,AGU56270.1,CDS,,,,,hisA,,RSAU_002519,gene-RSAU_002519,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino) methylideneamino] imidazole-4-carboxamide isomerase HisA,AGU56270.1,11,,,,
5059,CP006706.1,Genbank,gene,2695380,2695958,,-,,gene-RSAU_002520,,,hisH,Gene,,,,,hisH,protein_coding,RSAU_002520,,,,,,,,
5060,CP006706.1,Genbank,CDS,2695380,2695958,,-,0,cds-AGU56271.1,NCBI_GP:AGU56271.1,,AGU56271.1,CDS,,,,,hisH,,RSAU_002520,gene-RSAU_002520,imidazole glycerol phosphate synthase subunit HisH,AGU56271.1,11,,,,
5061,CP006706.1,Genbank,gene,2695955,2696533,,-,,gene-RSAU_002521,,,hisB,Gene,,,,,hisB,protein_coding,RSAU_002521,,,,,,,,
5062,CP006706.1,Genbank,CDS,2695955,2696533,,-,0,cds-AGU56272.1,NCBI_GP:AGU56272.1,,AGU56272.1,CDS,,,,,hisB,,RSAU_002521,gene-RSAU_002521,imidazole glycerol phosphate dehydratase HisB,AGU56272.1,11,,,,
5063,CP006706.1,Genbank,gene,2696502,2697515,,-,,gene-RSAU_002522,,,hisC1,Gene,,,,,hisC1,protein_coding,RSAU_002522,,,,,,,,
5064,CP006706.1,Genbank,CDS,2696502,2697515,,-,0,cds-AGU56273.1,NCBI_GP:AGU56273.1,,AGU56273.1,CDS,,,,,hisC1,,RSAU_002522,gene-RSAU_002522,histidinol-phosphate aminotransferase HisC,AGU56273.1,11,,,,
5065,CP006706.1,Genbank,gene,2697531,2698781,,-,,gene-RSAU_002523,,,hisD,Gene,,,,,hisD,protein_coding,RSAU_002523,,,,,,,,
5066,CP006706.1,Genbank,CDS,2697531,2698781,,-,0,cds-AGU56274.1,NCBI_GP:AGU56274.1,,AGU56274.1,CDS,,,,,hisD,,RSAU_002523,gene-RSAU_002523,histidinol dehydrogenase HisD,AGU56274.1,11,,,,
5067,CP006706.1,Genbank,gene,2698774,2699388,,-,,gene-RSAU_002524,,,hisG,Gene,,,,,hisG,protein_coding,RSAU_002524,,,,,,,,
5068,CP006706.1,Genbank,CDS,2698774,2699388,,-,0,cds-AGU56275.1,NCBI_GP:AGU56275.1,,AGU56275.1,CDS,,,,,hisG,,RSAU_002524,gene-RSAU_002524,ATP phosphoribosyltransferase (ATP-PRTase)%2C catalytic subunit HisG,AGU56275.1,11,,,,
5069,CP006706.1,Genbank,gene,2699406,2700263,,-,,gene-RSAU_002525,,,RSAU_002525,Gene,,,,,,protein_coding,RSAU_002525,,,,,,,,
5070,CP006706.1,Genbank,CDS,2699406,2700263,,-,0,cds-AGU56276.1,NCBI_GP:AGU56276.1,,AGU56276.1,CDS,,,,,,,RSAU_002525,gene-RSAU_002525,ATP phosphoribosyltransferase%2C regulatory subunit,AGU56276.1,11,,,,
5071,CP006706.1,Genbank,gene,2700529,2701653,,-,,gene-RSAU_002526,,,RSAU_002526,Gene,,,,,,protein_coding,RSAU_002526,,,,,,,,
5072,CP006706.1,Genbank,CDS,2700529,2701653,,-,0,cds-AGU56277.1,NCBI_GP:AGU56277.1,,AGU56277.1,CDS,,,,,,,RSAU_002526,gene-RSAU_002526,lipoprotein%2C putative,AGU56277.1,11,,,,
5073,CP006706.1,Genbank,gene,2701771,2702268,,-,,gene-RSAU_002527,,,RSAU_002527,Gene,,,,,,protein_coding,RSAU_002527,,,,,,,,
5074,CP006706.1,Genbank,CDS,2701771,2702268,,-,0,cds-AGU56278.1,NCBI_GP:AGU56278.1,,AGU56278.1,CDS,,,,,,,RSAU_002527,gene-RSAU_002527,hypothetical protein,AGU56278.1,11,,,,
5075,CP006706.1,Genbank,gene,2702315,2703148,,-,,gene-RSAU_002528,,,RSAU_002528,Gene,,,,,,protein_coding,RSAU_002528,,,,,,,,
5076,CP006706.1,Genbank,CDS,2702315,2703148,,-,0,cds-AGU56279.1,NCBI_GP:AGU56279.1,,AGU56279.1,CDS,,,,,,,RSAU_002528,gene-RSAU_002528,cobalt transport family protein,AGU56279.1,11,,,,
5077,CP006706.1,Genbank,gene,2703145,2704857,,-,,gene-RSAU_002529,,,RSAU_002529,Gene,,,,,,protein_coding,RSAU_002529,,,,,,,,
5078,CP006706.1,Genbank,CDS,2703145,2704857,,-,0,cds-AGU56280.1,NCBI_GP:AGU56280.1,,AGU56280.1,CDS,,,,,,,RSAU_002529,gene-RSAU_002529,Cobalt transport family ABC transporter%2C ATP-binding protein%2C putative,AGU56280.1,11,,,,
5079,CP006706.1,Genbank,gene,2704910,2705464,,-,,gene-RSAU_002530,,,RSAU_002530,Gene,,,,,,protein_coding,RSAU_002530,,,,,,,,
5080,CP006706.1,Genbank,CDS,2704910,2705464,,-,0,cds-AGU56281.1,NCBI_GP:AGU56281.1,,AGU56281.1,CDS,,,,,,,RSAU_002530,gene-RSAU_002530,ECF-type riboflavin transporter S component domain protein,AGU56281.1,11,,,,
5081,CP006706.1,Genbank,gene,2705493,2706341,,-,,gene-RSAU_002531,,,RSAU_002531,Gene,,,,,,protein_coding,RSAU_002531,,,,,,,,
5082,CP006706.1,Genbank,CDS,2705493,2706341,,-,0,cds-AGU56282.1,NCBI_GP:AGU56282.1,,AGU56282.1,CDS,,,,,,,RSAU_002531,gene-RSAU_002531,S-adenosyl-l-methionine hydroxide adenosyltransferase domain protein,AGU56282.1,11,,,,
5083,CP006706.1,Genbank,gene,2706722,2707237,,+,,gene-RSAU_002532,,,RSAU_002532,Gene,,,,,,protein_coding,RSAU_002532,,,,,,,,
5084,CP006706.1,Genbank,CDS,2706722,2707237,,+,0,cds-AGU56283.1,NCBI_GP:AGU56283.1,,AGU56283.1,CDS,,,,,,,RSAU_002532,gene-RSAU_002532,YceI domain protein,AGU56283.1,11,,,,
5085,CP006706.1,Genbank,gene,2707380,2708354,,-,,gene-RSAU_002533,,,drp35,Gene,,,,,drp35,protein_coding,RSAU_002533,,,,,,,,
5086,CP006706.1,Genbank,CDS,2707380,2708354,,-,0,cds-AGU56284.1,NCBI_GP:AGU56284.1,,AGU56284.1,CDS,,,,,drp35,,RSAU_002533,gene-RSAU_002533,gluconolactonase Drp35,AGU56284.1,11,,,,
5087,CP006706.1,Genbank,gene,2708595,2709551,,+,,gene-RSAU_002534,,,RSAU_002534,Gene,,,,,,protein_coding,RSAU_002534,,,,,,,,
5088,CP006706.1,Genbank,CDS,2708595,2709551,,+,0,cds-AGU56285.1,NCBI_GP:AGU56285.1,,AGU56285.1,CDS,,,,,,,RSAU_002534,gene-RSAU_002534,rhodanese-like domain protein,AGU56285.1,11,,,,
